i,comhash,comhash0
7876, 9, 0
7877, 63, 0
7878, 1, 0
7879, 1, 0
7880, 5, 0
7881, 56, 0
7882, 24, 0
7883, 3, 0
7884, 16, 0
7885, 8, 0
7886, 9, 0
7887, 252, 0
7888, 0, 0
7889, 439, 0
7890, 45, 0
7891, 239, 0
7892, 7, 0
7893, 51, 0
7894, 1, 0
7895, 0, 0
7896, 3, 0
7897, 43, 0
7898, 26, 0
7899, 3, 0
7900, 21, 0
7901, 6, 0
7902, 17, 0
7903, 246, 0
7904, 0, 0
7905, 465, 0
7906, 55, 0
7907, 276, 0
7908, 9, 0
7909, 73, 0
7910, 2, 0
7911, 4, 0
7912, 10, 0
7913, 72, 0
7914, 17, 0
7915, 5, 0
7916, 18, 0
7917, 4, 0
7918, 21, 0
7919, 247, 0
7920, 0, 0
7921, 451, 0
7922, 56, 0
7923, 263, 0
7924, 6, 0
7925, 47, 0
7926, 4, 0
7927, 5, 0
7928, 5, 0
7929, 55, 0
7930, 35, 0
7931, 2, 0
7932, 27, 0
7933, 17, 0
7934, 17, 0
7935, 259, 0
7936, 0, 0
7937, 441, 0
7938, 34, 0
7939, 258, 0
7940, 13, 0
7941, 51, 0
7942, 1, 0
7943, 0, 0
7944, 1, 0
7945, 49, 0
7946, 12, 0
7947, 3, 0
7948, 18, 0
7949, 12, 0
7950, 19, 0
7951, 243, 0
7952, 0, 0
7953, 417, 0
7954, 51, 0
7955, 315, 0
7956, 9, 0
7957, 53, 0
7958, 0, 0
7959, 3, 0
7960, 4, 0
7961, 48, 0
7962, 30, 0
7963, 2, 0
7964, 15, 0
7965, 5, 0
7966, 29, 0
7967, 263, 0
7968, 1, 0
7969, 440, 0
7970, 49, 0
7971, 243, 0
7972, 6, 0
7973, 54, 0
7974, 0, 0
7975, 2, 0
7976, 0, 0
7977, 51, 0
7978, 21, 0
7979, 2, 0
7980, 20, 0
7981, 9, 0
7982, 16, 0
7983, 251, 0
7984, 0, 0
7985, 454, 0
7986, 43, 0
7987, 271, 0
7988, 10, 0
7989, 45, 0
7990, 0, 0
7991, 5, 0
7992, 5, 0
7993, 47, 0
7994, 21, 0
7995, 1, 0
7996, 24, 0
7997, 10, 0
7998, 27, 0
7999, 270, 0
8000, 2, 0
8001, 461, 0
8002, 56, 0
8003, 265, 0
8004, 6, 0
8005, 53, 0
8006, 1, 0
8007, 2, 0
8008, 4, 0
8009, 46, 0
8010, 28, 0
8011, 9, 0
8012, 26, 0
8013, 12, 0
8014, 24, 0
8015, 239, 0
8016, 1, 0
8017, 474, 0
8018, 56, 0
8019, 260, 0
8020, 3, 0
8021, 46, 0
8022, 2, 0
8023, 1, 0
8024, 2, 0
8025, 57, 0
8026, 20, 0
8027, 3, 0
8028, 15, 0
8029, 6, 0
8030, 25, 0
8031, 233, 0
8032, 0, 0
8033, 420, 0
8034, 49, 0
8035, 234, 0
8036, 6, 0
8037, 60, 0
8038, 1, 0
8039, 4, 0
8040, 2, 0
8041, 50, 0
8042, 17, 0
8043, 3, 0
8044, 12, 0
8045, 6, 0
8046, 18, 0
8047, 216, 0
8048, 0, 0
8049, 459, 0
8050, 57, 0
8051, 250, 0
8052, 9, 0
8053, 52, 0
8054, 0, 0
8055, 1, 0
8056, 7, 0
8057, 44, 0
8058, 25, 0
8059, 2, 0
8060, 17, 0
8061, 10, 0
8062, 18, 0
8063, 255, 0
8064, 0, 0
8065, 447, 0
8066, 33, 0
8067, 270, 0
8068, 10, 0
8069, 48, 0
8070, 0, 0
8071, 1, 0
8072, 2, 0
8073, 49, 0
8074, 27, 0
8075, 1, 0
8076, 9, 0
8077, 10, 0
8078, 33, 0
8079, 251, 0
8080, 0, 0
8081, 436, 0
8082, 35, 0
8083, 253, 0
8084, 11, 0
8085, 44, 0
8086, 2, 0
8087, 2, 0
8088, 6, 0
8089, 50, 0
8090, 15, 0
8091, 4, 0
8092, 15, 0
8093, 10, 0
8094, 14, 0
8095, 220, 0
8096, 0, 0
8097, 398, 0
8098, 34, 0
8099, 276, 0
8100, 9, 0
8101, 57, 0
8102, 0, 0
8103, 2, 0
8104, 7, 0
8105, 43, 0
8106, 24, 0
8107, 1, 0
8108, 40, 0
8109, 13, 0
8110, 14, 0
8111, 235, 0
8112, 0, 0
8113, 419, 0
8114, 35, 0
8115, 221, 0
8116, 10, 0
8117, 61, 0
8118, 2, 0
8119, 4, 0
8120, 9, 0
8121, 54, 0
8122, 17, 0
8123, 6, 0
8124, 18, 0
8125, 4, 0
8126, 16, 0
8127, 257, 0
8128, 0, 0
8129, 442, 0
8130, 47, 0
8131, 259, 0
8132, 15, 0
8133, 65, 0
8134, 1, 0
8135, 7, 0
8136, 1, 0
8137, 60, 0
8138, 20, 0
8139, 2, 0
8140, 22, 0
8141, 11, 0
8142, 17, 0
8143, 252, 0
8144, 0, 0
8145, 419, 0
8146, 37, 0
8147, 272, 0
8148, 16, 0
8149, 42, 0
8150, 1, 0
8151, 4, 0
8152, 3, 0
8153, 51, 0
8154, 29, 0
8155, 4, 0
8156, 21, 0
8157, 10, 0
8158, 15, 0
8159, 256, 0
8160, 1, 0
8161, 428, 0
8162, 44, 0
8163, 281, 0
8164, 8, 0
8165, 49, 0
8166, 2, 0
8167, 1, 0
8168, 5, 0
8169, 41, 0
8170, 18, 0
8171, 3, 0
8172, 17, 0
8173, 12, 0
8174, 17, 0
8175, 219, 0
8176, 1, 0
8177, 393, 0
8178, 40, 0
8179, 253, 0
8180, 9, 0
8181, 54, 0
8182, 0, 0
8183, 2, 0
8184, 1, 0
8185, 45, 0
8186, 21, 0
8187, 2, 0
8188, 23, 0
8189, 14, 0
8190, 14, 0
8191, 242, 0
8192, 0, 0
8193, 451, 0
8194, 55, 0
8195, 253, 0
8196, 9, 0
8197, 60, 0
8198, 2, 0
8199, 1, 0
8200, 3, 0
8201, 41, 0
8202, 29, 0
8203, 3, 0
8204, 24, 0
8205, 13, 0
8206, 17, 0
8207, 256, 0
8208, 0, 0
8209, 404, 0
8210, 49, 0
8211, 244, 0
8212, 9, 0
8213, 51, 0
8214, 0, 0
8215, 2, 0
8216, 2, 0
8217, 45, 0
8218, 33, 0
8219, 2, 0
8220, 22, 0
8221, 8, 0
8222, 14, 0
8223, 284, 0
8224, 0, 0
8225, 477, 0
8226, 52, 0
8227, 269, 0
8228, 6, 0
8229, 47, 0
8230, 0, 0
8231, 2, 0
8232, 2, 0
8233, 64, 0
8234, 20, 0
8235, 2, 0
8236, 14, 0
8237, 16, 0
8238, 18, 0
8239, 266, 0
8240, 0, 0
8241, 468, 0
8242, 54, 0
8243, 277, 0
8244, 8, 0
8245, 42, 0
8246, 0, 0
8247, 2, 0
8248, 7, 0
8249, 42, 0
8250, 25, 0
8251, 7, 0
8252, 13, 0
8253, 12, 0
8254, 18, 0
8255, 275, 0
8256, 1, 0
8257, 427, 0
8258, 62, 0
8259, 276, 0
8260, 9, 0
8261, 67, 0
8262, 0, 0
8263, 3, 0
8264, 4, 0
8265, 33, 0
8266, 31, 0
8267, 1, 0
8268, 24, 0
8269, 9, 0
8270, 16, 0
8271, 245, 0
8272, 3, 0
8273, 397, 0
8274, 41, 0
8275, 237, 0
8276, 10, 0
8277, 44, 0
8278, 2, 0
8279, 4, 0
8280, 3, 0
8281, 50, 0
8282, 18, 0
8283, 4, 0
8284, 24, 0
8285, 9, 0
8286, 13, 0
8287, 284, 0
8288, 1, 0
8289, 396, 0
8290, 50, 0
8291, 287, 0
8292, 7, 0
8293, 31, 0
8294, 1, 0
8295, 4, 0
8296, 2, 0
8297, 48, 0
8298, 15, 0
8299, 2, 0
8300, 14, 0
8301, 8, 0
8302, 22, 0
8303, 261, 0
8304, 1, 0
8305, 448, 0
8306, 38, 0
8307, 265, 0
8308, 4, 0
8309, 34, 0
8310, 1, 0
8311, 2, 0
8312, 4, 0
8313, 45, 0
8314, 16, 0
8315, 1, 0
8316, 14, 0
8317, 8, 0
8318, 21, 0
8319, 271, 0
8320, 1, 0
8321, 375, 0
8322, 49, 0
8323, 253, 0
8324, 16, 0
8325, 56, 0
8326, 2, 0
8327, 4, 0
8328, 3, 0
8329, 67, 0
8330, 16, 0
8331, 5, 0
8332, 17, 0
8333, 9, 0
8334, 17, 0
8335, 244, 0
8336, 1, 0
8337, 425, 0
8338, 33, 0
8339, 272, 0
8340, 5, 0
8341, 58, 0
8342, 1, 0
8343, 2, 0
8344, 2, 0
8345, 52, 0
8346, 19, 0
8347, 3, 0
8348, 20, 0
8349, 7, 0
8350, 27, 0
8351, 265, 0
8352, 2, 0
8353, 428, 0
8354, 41, 0
8355, 268, 0
8356, 16, 0
8357, 62, 0
8358, 3, 0
8359, 3, 0
8360, 5, 0
8361, 44, 0
8362, 27, 0
8363, 5, 0
8364, 19, 0
8365, 17, 0
8366, 20, 0
8367, 217, 0
8368, 1, 0
8369, 412, 0
8370, 43, 0
8371, 292, 0
8372, 5, 0
8373, 47, 0
8374, 0, 0
8375, 7, 0
8376, 2, 0
8377, 46, 0
8378, 26, 0
8379, 3, 0
8380, 20, 0
8381, 9, 0
8382, 20, 0
8383, 274, 0
8384, 0, 0
8385, 396, 0
8386, 41, 0
8387, 252, 0
8388, 26, 0
8389, 58, 0
8390, 1, 0
8391, 1, 0
8392, 4, 0
8393, 57, 0
8394, 21, 0
8395, 3, 0
8396, 27, 0
8397, 8, 0
8398, 14, 0
8399, 285, 0
8400, 0, 0
8401, 434, 0
8402, 51, 0
8403, 258, 0
8404, 18, 0
8405, 53, 0
8406, 1, 0
8407, 5, 0
8408, 2, 0
8409, 51, 0
8410, 19, 0
8411, 2, 0
8412, 21, 0
8413, 6, 0
8414, 20, 0
8415, 205, 0
8416, 0, 0
8417, 455, 0
8418, 46, 0
8419, 242, 0
8420, 15, 0
8421, 52, 0
8422, 2, 0
8423, 6, 0
8424, 2, 0
8425, 45, 0
8426, 18, 0
8427, 1, 0
8428, 17, 0
8429, 7, 0
8430, 13, 0
8431, 237, 0
8432, 0, 0
8433, 482, 0
8434, 53, 0
8435, 273, 0
8436, 13, 0
8437, 62, 0
8438, 1, 0
8439, 1, 0
8440, 4, 0
8441, 42, 0
8442, 20, 0
8443, 4, 0
8444, 22, 0
8445, 11, 0
8446, 20, 0
8447, 253, 0
8448, 3, 0
8449, 439, 0
8450, 54, 0
8451, 282, 0
8452, 14, 0
8453, 56, 0
8454, 2, 0
8455, 1, 0
8456, 0, 0
8457, 42, 0
8458, 16, 0
8459, 4, 0
8460, 20, 0
8461, 18, 0
8462, 15, 0
8463, 251, 0
8464, 0, 0
8465, 471, 0
8466, 49, 0
8467, 265, 0
8468, 8, 0
8469, 58, 0
8470, 0, 0
8471, 1, 0
8472, 6, 0
8473, 47, 0
8474, 16, 0
8475, 5, 0
8476, 22, 0
8477, 5, 0
8478, 16, 0
8479, 264, 0
8480, 0, 0
8481, 407, 0
8482, 42, 0
8483, 278, 0
8484, 3, 0
8485, 47, 0
8486, 1, 0
8487, 2, 0
8488, 10, 0
8489, 46, 0
8490, 29, 0
8491, 8, 0
8492, 14, 0
8493, 12, 0
8494, 22, 0
8495, 275, 0
8496, 0, 0
8497, 415, 0
8498, 42, 0
8499, 256, 0
8500, 8, 0
8501, 48, 0
8502, 0, 0
8503, 2, 0
8504, 1, 0
8505, 52, 0
8506, 18, 0
8507, 3, 0
8508, 28, 0
8509, 13, 0
8510, 26, 0
8511, 206, 0
8512, 0, 0
8513, 408, 0
8514, 47, 0
8515, 265, 0
8516, 8, 0
8517, 47, 0
8518, 2, 0
8519, 1, 0
8520, 3, 0
8521, 46, 0
8522, 23, 0
8523, 3, 0
8524, 17, 0
8525, 6, 0
8526, 14, 0
8527, 218, 0
8528, 1, 0
8529, 418, 0
8530, 47, 0
8531, 276, 0
8532, 16, 0
8533, 54, 0
8534, 3, 0
8535, 1, 0
8536, 0, 0
8537, 61, 0
8538, 20, 0
8539, 2, 0
8540, 13, 0
8541, 12, 0
8542, 21, 0
8543, 234, 0
8544, 0, 0
8545, 404, 0
8546, 50, 0
8547, 266, 0
8548, 9, 0
8549, 43, 0
8550, 1, 0
8551, 7, 0
8552, 1, 0
8553, 45, 0
8554, 33, 0
8555, 2, 0
8556, 27, 0
8557, 8, 0
8558, 22, 0
8559, 276, 0
8560, 0, 0
8561, 448, 0
8562, 47, 0
8563, 262, 0
8564, 14, 0
8565, 56, 0
8566, 2, 0
8567, 4, 0
8568, 9, 0
8569, 67, 0
8570, 14, 0
8571, 4, 0
8572, 20, 0
8573, 8, 0
8574, 14, 0
8575, 220, 0
8576, 0, 0
8577, 406, 0
8578, 51, 0
8579, 259, 0
8580, 4, 0
8581, 40, 0
8582, 1, 0
8583, 2, 0
8584, 1, 0
8585, 42, 0
8586, 20, 0
8587, 1, 0
8588, 11, 0
8589, 7, 0
8590, 17, 0
8591, 295, 0
8592, 1, 0
8593, 381, 0
8594, 36, 0
8595, 239, 0
8596, 14, 0
8597, 46, 0
8598, 1, 0
8599, 5, 0
8600, 3, 0
8601, 44, 0
8602, 24, 0
8603, 2, 0
8604, 15, 0
8605, 10, 0
8606, 21, 0
8607, 254, 0
8608, 0, 0
8609, 431, 0
8610, 53, 0
8611, 266, 0
8612, 9, 0
8613, 39, 0
8614, 1, 0
8615, 2, 0
8616, 5, 0
8617, 54, 0
8618, 18, 0
8619, 3, 0
8620, 21, 0
8621, 9, 0
8622, 20, 0
8623, 260, 0
8624, 0, 0
8625, 411, 0
8626, 48, 0
8627, 258, 0
8628, 12, 0
8629, 53, 0
8630, 1, 0
8631, 4, 0
8632, 8, 0
8633, 44, 0
8634, 29, 0
8635, 3, 0
8636, 21, 0
8637, 5, 0
8638, 19, 0
8639, 256, 0
8640, 0, 0
8641, 481, 0
8642, 35, 0
8643, 249, 0
8644, 12, 0
8645, 46, 0
8646, 0, 0
8647, 0, 0
8648, 7, 0
8649, 58, 0
8650, 24, 0
8651, 0, 0
8652, 25, 0
8653, 8, 0
8654, 21, 0
8655, 241, 0
8656, 0, 0
8657, 435, 0
8658, 42, 0
8659, 280, 0
8660, 12, 0
8661, 62, 0
8662, 2, 0
8663, 0, 0
8664, 6, 0
8665, 53, 0
8666, 27, 0
8667, 3, 0
8668, 13, 0
8669, 9, 0
8670, 13, 0
8671, 238, 0
8672, 1, 0
8673, 415, 0
8674, 41, 0
8675, 251, 0
8676, 12, 0
8677, 52, 0
8678, 3, 0
8679, 1, 0
8680, 4, 0
8681, 54, 0
8682, 42, 0
8683, 1, 0
8684, 21, 0
8685, 21, 0
8686, 16, 0
8687, 246, 0
8688, 0, 0
8689, 458, 0
8690, 40, 0
8691, 247, 0
8692, 11, 0
8693, 55, 0
8694, 1, 0
8695, 4, 0
8696, 2, 0
8697, 41, 0
8698, 21, 0
8699, 1, 0
8700, 15, 0
8701, 7, 0
8702, 18, 0
8703, 244, 0
8704, 1, 0
8705, 363, 0
8706, 40, 0
8707, 266, 0
8708, 12, 0
8709, 53, 0
8710, 0, 0
8711, 0, 0
8712, 7, 0
8713, 51, 0
8714, 26, 0
8715, 2, 0
8716, 14, 0
8717, 10, 0
8718, 16, 0
8719, 279, 0
8720, 0, 0
8721, 434, 0
8722, 46, 0
8723, 262, 0
8724, 9, 0
8725, 48, 0
8726, 1, 0
8727, 6, 0
8728, 5, 0
8729, 51, 0
8730, 27, 0
8731, 3, 0
8732, 26, 0
8733, 5, 0
8734, 19, 0
8735, 241, 0
8736, 4, 0
8737, 411, 0
8738, 59, 0
8739, 262, 0
8740, 7, 0
8741, 54, 0
8742, 3, 0
8743, 2, 0
8744, 3, 0
8745, 45, 0
8746, 24, 0
8747, 1, 0
8748, 22, 0
8749, 7, 0
8750, 26, 0
8751, 286, 0
8752, 0, 0
8753, 452, 0
8754, 44, 0
8755, 267, 0
8756, 5, 0
8757, 45, 0
8758, 1, 0
8759, 6, 0
8760, 4, 0
8761, 52, 0
8762, 27, 0
8763, 2, 0
8764, 27, 0
8765, 10, 0
8766, 25, 0
8767, 270, 0
8768, 0, 0
8769, 435, 0
8770, 43, 0
8771, 293, 0
8772, 6, 0
8773, 60, 0
8774, 4, 0
8775, 0, 0
8776, 4, 0
8777, 40, 0
8778, 25, 0
8779, 5, 0
8780, 26, 0
8781, 11, 0
8782, 11, 0
8783, 220, 0
8784, 0, 0
8785, 391, 0
8786, 45, 0
8787, 262, 0
8788, 10, 0
8789, 61, 0
8790, 0, 0
8791, 1, 0
8792, 2, 0
8793, 51, 0
8794, 18, 0
8795, 0, 0
8796, 18, 0
8797, 12, 0
8798, 16, 0
8799, 232, 0
8800, 5, 0
8801, 437, 0
8802, 55, 0
8803, 285, 0
8804, 10, 0
8805, 41, 0
8806, 2, 0
8807, 5, 0
8808, 5, 0
8809, 53, 0
8810, 18, 0
8811, 1, 0
8812, 10, 0
8813, 9, 0
8814, 15, 0
8815, 264, 0
8816, 0, 0
8817, 455, 0
8818, 38, 0
8819, 248, 0
8820, 11, 0
8821, 41, 0
8822, 2, 0
8823, 4, 0
8824, 4, 0
8825, 49, 0
8826, 23, 0
8827, 3, 0
8828, 15, 0
8829, 9, 0
8830, 17, 0
8831, 249, 0
8832, 0, 0
8833, 426, 0
8834, 50, 0
8835, 269, 0
8836, 13, 0
8837, 54, 0
8838, 0, 0
8839, 5, 0
8840, 4, 0
8841, 48, 0
8842, 18, 0
8843, 6, 0
8844, 14, 0
8845, 4, 0
8846, 23, 0
8847, 246, 0
8848, 1, 0
8849, 444, 0
8850, 49, 0
8851, 271, 0
8852, 5, 0
8853, 51, 0
8854, 0, 0
8855, 4, 0
8856, 4, 0
8857, 69, 0
8858, 21, 0
8859, 4, 0
8860, 17, 0
8861, 7, 0
8862, 24, 0
8863, 237, 0
8864, 1, 0
8865, 418, 0
8866, 48, 0
8867, 273, 0
8868, 8, 0
8869, 60, 0
8870, 3, 0
8871, 4, 0
8872, 7, 0
8873, 55, 0
8874, 20, 0
8875, 0, 0
8876, 17, 0
8877, 4, 0
8878, 9, 0
8879, 258, 0
8880, 0, 0
8881, 430, 0
8882, 51, 0
8883, 265, 0
8884, 6, 0
8885, 42, 0
8886, 2, 0
8887, 2, 0
8888, 6, 0
8889, 64, 0
8890, 21, 0
8891, 6, 0
8892, 17, 0
8893, 6, 0
8894, 18, 0
8895, 264, 0
8896, 1, 0
8897, 421, 0
8898, 41, 0
8899, 302, 0
8900, 9, 0
8901, 41, 0
8902, 0, 0
8903, 2, 0
8904, 7, 0
8905, 54, 0
8906, 21, 0
8907, 5, 0
8908, 20, 0
8909, 10, 0
8910, 20, 0
8911, 252, 0
8912, 0, 0
8913, 369, 0
8914, 52, 0
8915, 297, 0
8916, 8, 0
8917, 56, 0
8918, 2, 0
8919, 3, 0
8920, 5, 0
8921, 45, 0
8922, 13, 0
8923, 4, 0
8924, 24, 0
8925, 5, 0
8926, 15, 0
8927, 255, 0
8928, 1, 0
8929, 417, 0
8930, 53, 0
8931, 234, 0
8932, 11, 0
8933, 46, 0
8934, 1, 0
8935, 2, 0
8936, 3, 0
8937, 57, 0
8938, 21, 0
8939, 4, 0
8940, 27, 0
8941, 9, 0
8942, 23, 0
8943, 244, 0
8944, 0, 0
8945, 401, 0
8946, 40, 0
8947, 237, 0
8948, 5, 0
8949, 52, 0
8950, 0, 0
8951, 5, 0
8952, 5, 0
8953, 50, 0
8954, 22, 0
8955, 6, 0
8956, 15, 0
8957, 14, 0
8958, 14, 0
8959, 244, 0
8960, 1, 0
8961, 472, 0
8962, 37, 0
8963, 236, 0
8964, 9, 0
8965, 39, 0
8966, 3, 0
8967, 5, 0
8968, 6, 0
8969, 53, 0
8970, 29, 0
8971, 2, 0
8972, 17, 0
8973, 11, 0
8974, 18, 0
8975, 242, 0
8976, 2, 0
8977, 417, 0
8978, 43, 0
8979, 275, 0
8980, 9, 0
8981, 49, 0
8982, 1, 0
8983, 2, 0
8984, 8, 0
8985, 44, 0
8986, 26, 0
8987, 0, 0
8988, 28, 0
8989, 7, 0
8990, 18, 0
8991, 237, 0
8992, 0, 0
8993, 409, 0
8994, 40, 0
8995, 244, 0
8996, 19, 0
8997, 48, 0
8998, 4, 0
8999, 1, 0
9000, 5, 0
9001, 43, 0
9002, 27, 0
9003, 2, 0
9004, 25, 0
9005, 15, 0
9006, 21, 0
9007, 260, 0
9008, 0, 0
9009, 442, 0
9010, 45, 0
9011, 252, 0
9012, 13, 0
9013, 52, 0
9014, 1, 0
9015, 1, 0
9016, 3, 0
9017, 44, 0
9018, 23, 0
9019, 3, 0
9020, 13, 0
9021, 9, 0
9022, 21, 0
9023, 273, 0
9024, 0, 0
9025, 442, 0
9026, 46, 0
9027, 260, 0
9028, 15, 0
9029, 44, 0
9030, 1, 0
9031, 7, 0
9032, 6, 0
9033, 47, 0
9034, 25, 0
9035, 3, 0
9036, 23, 0
9037, 10, 0
9038, 22, 0
9039, 253, 0
9040, 2, 0
9041, 485, 0
9042, 54, 0
9043, 278, 0
9044, 12, 0
9045, 45, 0
9046, 1, 0
9047, 6, 0
9048, 10, 0
9049, 48, 0
9050, 27, 0
9051, 2, 0
9052, 14, 0
9053, 10, 0
9054, 23, 0
9055, 235, 0
9056, 0, 0
9057, 448, 0
9058, 40, 0
9059, 241, 0
9060, 7, 0
9061, 43, 0
9062, 2, 0
9063, 7, 0
9064, 3, 0
9065, 42, 0
9066, 28, 0
9067, 4, 0
9068, 16, 0
9069, 5, 0
9070, 27, 0
9071, 249, 0
9072, 0, 0
9073, 436, 0
9074, 39, 0
9075, 287, 0
9076, 10, 0
9077, 70, 0
9078, 0, 0
9079, 2, 0
9080, 3, 0
9081, 57, 0
9082, 21, 0
9083, 4, 0
9084, 22, 0
9085, 8, 0
9086, 26, 0
9087, 297, 0
9088, 2, 0
9089, 460, 0
9090, 42, 0
9091, 282, 0
9092, 9, 0
9093, 58, 0
9094, 4, 0
9095, 1, 0
9096, 5, 0
9097, 51, 0
9098, 19, 0
9099, 4, 0
9100, 25, 0
9101, 6, 0
9102, 18, 0
9103, 244, 0
9104, 0, 0
9105, 427, 0
9106, 43, 0
9107, 249, 0
9108, 11, 0
9109, 64, 0
9110, 3, 0
9111, 2, 0
9112, 3, 0
9113, 50, 0
9114, 23, 0
9115, 3, 0
9116, 18, 0
9117, 13, 0
9118, 13, 0
9119, 233, 0
9120, 0, 0
9121, 446, 0
9122, 36, 0
9123, 265, 0
9124, 10, 0
9125, 48, 0
9126, 1, 0
9127, 3, 0
9128, 6, 0
9129, 48, 0
9130, 23, 0
9131, 7, 0
9132, 28, 0
9133, 7, 0
9134, 25, 0
9135, 252, 0
9136, 0, 0
9137, 491, 0
9138, 47, 0
9139, 282, 0
9140, 6, 0
9141, 47, 0
9142, 3, 0
9143, 2, 0
9144, 2, 0
9145, 53, 0
9146, 22, 0
9147, 3, 0
9148, 17, 0
9149, 15, 0
9150, 18, 0
9151, 238, 0
9152, 0, 0
9153, 429, 0
9154, 27, 0
9155, 248, 0
9156, 9, 0
9157, 61, 0
9158, 4, 0
9159, 0, 0
9160, 5, 0
9161, 50, 0
9162, 17, 0
9163, 7, 0
9164, 19, 0
9165, 14, 0
9166, 22, 0
9167, 236, 0
9168, 0, 0
9169, 470, 0
9170, 51, 0
9171, 248, 0
9172, 8, 0
9173, 63, 0
9174, 2, 0
9175, 3, 0
9176, 5, 0
9177, 39, 0
9178, 19, 0
9179, 3, 0
9180, 25, 0
9181, 2, 0
9182, 20, 0
9183, 267, 0
9184, 0, 0
9185, 445, 0
9186, 45, 0
9187, 275, 0
9188, 10, 0
9189, 55, 0
9190, 0, 0
9191, 3, 0
9192, 5, 0
9193, 50, 0
9194, 26, 0
9195, 1, 0
9196, 16, 0
9197, 8, 0
9198, 21, 0
9199, 242, 0
9200, 1, 0
9201, 425, 0
9202, 46, 0
9203, 241, 0
9204, 7, 0
9205, 56, 0
9206, 0, 0
9207, 5, 0
9208, 9, 0
9209, 41, 0
9210, 18, 0
9211, 4, 0
9212, 17, 0
9213, 10, 0
9214, 20, 0
9215, 253, 0
9216, 0, 0
9217, 378, 0
9218, 39, 0
9219, 275, 0
9220, 9, 0
9221, 51, 0
9222, 0, 0
9223, 5, 0
9224, 8, 0
9225, 49, 0
9226, 29, 0
9227, 0, 0
9228, 20, 0
9229, 7, 0
9230, 28, 0
9231, 238, 0
9232, 1, 0
9233, 404, 0
9234, 53, 0
9235, 219, 0
9236, 14, 0
9237, 49, 0
9238, 0, 0
9239, 1, 0
9240, 5, 0
9241, 69, 0
9242, 21, 0
9243, 8, 0
9244, 15, 0
9245, 9, 0
9246, 25, 0
9247, 233, 0
9248, 0, 0
9249, 456, 0
9250, 50, 0
9251, 254, 0
9252, 17, 0
9253, 57, 0
9254, 1, 0
9255, 2, 0
9256, 11, 0
9257, 41, 0
9258, 34, 0
9259, 2, 0
9260, 20, 0
9261, 13, 0
9262, 7, 0
9263, 249, 0
9264, 0, 0
9265, 461, 0
9266, 42, 0
9267, 283, 0
9268, 11, 0
9269, 40, 0
9270, 2, 0
9271, 3, 0
9272, 4, 0
9273, 54, 0
9274, 18, 0
9275, 5, 0
9276, 23, 0
9277, 10, 0
9278, 20, 0
9279, 266, 0
9280, 0, 0
9281, 443, 0
9282, 42, 0
9283, 281, 0
9284, 14, 0
9285, 50, 0
9286, 0, 0
9287, 8, 0
9288, 5, 0
9289, 45, 0
9290, 28, 0
9291, 5, 0
9292, 35, 0
9293, 5, 0
9294, 19, 0
9295, 265, 0
9296, 0, 0
9297, 443, 0
9298, 44, 0
9299, 257, 0
9300, 8, 0
9301, 47, 0
9302, 0, 0
9303, 6, 0
9304, 6, 0
9305, 57, 0
9306, 23, 0
9307, 1, 0
9308, 21, 0
9309, 13, 0
9310, 15, 0
9311, 279, 0
9312, 2, 0
9313, 443, 0
9314, 45, 0
9315, 266, 0
9316, 10, 0
9317, 47, 0
9318, 1, 0
9319, 2, 0
9320, 1, 0
9321, 49, 0
9322, 23, 0
9323, 6, 0
9324, 20, 0
9325, 9, 0
9326, 17, 0
9327, 254, 0
9328, 1, 0
9329, 397, 0
9330, 50, 0
9331, 265, 0
9332, 7, 0
9333, 53, 0
9334, 2, 0
9335, 1, 0
9336, 4, 0
9337, 49, 0
9338, 24, 0
9339, 7, 0
9340, 21, 0
9341, 15, 0
9342, 27, 0
9343, 262, 0
9344, 0, 0
9345, 429, 0
9346, 56, 0
9347, 258, 0
9348, 12, 0
9349, 64, 0
9350, 2, 0
9351, 3, 0
9352, 5, 0
9353, 47, 0
9354, 27, 0
9355, 0, 0
9356, 33, 0
9357, 11, 0
9358, 14, 0
9359, 215, 0
9360, 2, 0
9361, 476, 0
9362, 37, 0
9363, 268, 0
9364, 16, 0
9365, 50, 0
9366, 0, 0
9367, 1, 0
9368, 3, 0
9369, 55, 0
9370, 26, 0
9371, 4, 0
9372, 25, 0
9373, 10, 0
9374, 14, 0
9375, 283, 0
9376, 0, 0
9377, 377, 0
9378, 51, 0
9379, 238, 0
9380, 10, 0
9381, 42, 0
9382, 1, 0
9383, 2, 0
9384, 4, 0
9385, 54, 0
9386, 19, 0
9387, 6, 0
9388, 26, 0
9389, 11, 0
9390, 15, 0
9391, 221, 0
9392, 0, 0
9393, 441, 0
9394, 41, 0
9395, 277, 0
9396, 14, 0
9397, 57, 0
9398, 1, 0
9399, 4, 0
9400, 2, 0
9401, 50, 0
9402, 26, 0
9403, 1, 0
9404, 19, 0
9405, 7, 0
9406, 24, 0
9407, 258, 0
9408, 0, 0
9409, 451, 0
9410, 43, 0
9411, 252, 0
9412, 13, 0
9413, 51, 0
9414, 1, 0
9415, 5, 0
9416, 8, 0
9417, 51, 0
9418, 16, 0
9419, 3, 0
9420, 20, 0
9421, 6, 0
9422, 28, 0
9423, 292, 0
9424, 0, 0
9425, 375, 0
9426, 46, 0
9427, 258, 0
9428, 4, 0
9429, 63, 0
